3e44cd2d-6e4c-4007-9dc4-d29197ffb548,7bc80e1a-69c0-4dd1-9937-d4d93fa8d7f2,a8281e62-1d6b-4798-902c-bd36785f41bd,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
0554ddbe-5442-4e21-b5dd-b0307eabb7ee,bd0a00b6-f58a-4f23-85fc-d161c07fb789,81726817-4c0b-4387-8920-16dac726855b,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
075b22ab-1bfc-4d9d-94b6-dc47c6d925a5,dd770f0e-864c-4127-89f7-41f956d001ec,f61dd10c-24c7-4f7b-ad15-1ef9b2f6cd3f,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,3,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
81b3ae98-b3da-4cef-a24d-f20557bb869c,74092aa5-cee8-409a-8345-492377d60bbb,22cb39c2-490d-417f-9c1f-e488451541b1,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
db85b8ba-0421-4bc9-96ec-e28722b1a590,df5947f9-1b5e-4eeb-8d8b-0a37cde8b168,dbba6639-e736-469c-8684-88f2503c6bfa,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
c32622bc-8cf1-4a62-89de-483bbcb62bf8,2b003739-b4fa-4c1f-8098-fc9ac0a70383,cad93890-a2cc-4613-80c1-0dcc0da97e49,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
519abe6d-319f-42a2-8009-71517408f762,bbdcff38-f5f2-4261-b32e-e176e72b9fb6,986362cc-f577-4a0f-9e56-2d9aa7689c4a,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,3,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
916b6240-f142-4124-b982-6268a8e36e1e,0ad215bc-0c04-4698-ba23-bc8f27bb6ec6,38d16cec-3704-4373-a130-21e2e26aa6fb,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
b474e439-d3e2-4583-938a-e3a3f79bc9b7,f82bd48e-9548-4c26-97a7-2158528e8fbd,5de561e2-584c-4c8f-9096-264aeb758ac1,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,0,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
48d7a935-a673-4a2a-b034-fb8528ebcdc9,46e5c701-7b8b-4f4d-bbea-f52aa85c8999,eef37211-1904-4caf-9bd5-6b0a058f7d2a,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
7232b5ea-8606-4063-b508-8bcdf2849c92,0bc1eb94-1388-4ded-913e-bb7b2246803e,cfe5c788-ecdd-4a23-ad2f-212c0e9388d2,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
9e8a738d-0e16-4c5c-806e-c30f51b6a6f8,192d1df8-3dd1-40ab-929e-da11f2f97119,6e515b29-b71f-417c-a0e7-c3d7656857e5,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
0814e951-594e-440a-91af-00b5ac3ed2db,263f6590-4342-4e12-a2b6-204d9db23616,79a71915-bbf0-4e56-a8a5-75244f219fef,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,4,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
567bc4a0-d1fc-476d-ad34-caf56fc8bbb6,38481bc9-a938-417d-887e-8ec193612b35,eebe830a-a15b-41b5-9502-6c431ed18702,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,6,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
f7bf4cce-0963-40ca-ac37-f3079555db17,79017597-ee5e-4d54-aa6f-c093402ea27e,22eb1eec-fb59-4e2f-a6f5-0649234a116b,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
53fd4071-241a-4c94-8dbc-1b73cad5c76d,7a0664c6-3b86-4bfc-a324-042d31a4d699,261e1651-598f-4ceb-9503-a364871e4a0f,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,6,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
fb616fa6-dda3-4271-8d41-84e46ed963b2,3c886c1b-b4e5-4847-8910-8321ca6eb7a5,4c3f4896-db7e-47e8-9180-548f0c76caf7,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
0bcf17a3-ffae-4092-aa7e-3b2f6e2c8055,73ad67e2-bcf3-46d0-9f51-a453998707ff,adc4aa72-204a-464d-895d-45f82703f457,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
1858c6b5-5455-48a9-989f-ab5f641a7f59,8678db34-292d-416d-bb60-6a49bd011fde,52ab94a6-8dfa-435a-aac6-df05ea239cbf,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
17d341ec-aa47-4fae-9fcb-d303256f29dd,ac816399-34ab-4bdf-a622-8814018762b7,7955b075-51a2-4bf7-98a7-7988ca7fcc67,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,1,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
d07dbe0b-79f2-418a-9195-e1ff5fdefbd3,224d1eb8-cb07-4b9f-8ab4-5f7daa4bc895,0d589b10-5a01-43fd-bf4c-cdb1d5a2234e,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,0,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
d03987b5-fa66-4213-8ac8-773c00ff60e1,4a994197-94fa-4e72-84d0-d0df1691c7e8,08a7e262-b46f-427e-b170-96c2626c9223,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
c6cf5078-c1ed-4d61-984d-d592493a44b6,391b2a44-f90e-4c7a-b315-6a76d3f6a439,df5623d0-ced0-4dd5-a07d-befaba09943c,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,0,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
b0194d91-59d5-4ef6-b6f5-9f7798cdf661,e584f4b1-b906-4747-9143-e6daf6a3d0f6,c8d0282f-d146-4149-8878-0532995efde9,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
58085a1e-94af-49d4-9e22-c4418b091087,e782830b-b148-45dd-af44-3ce1fafcc800,0c6c38c1-8bfb-4b45-af72-686b05a3a6a1,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,4,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
710b0a9f-f89d-48f3-9a82-c7eb648b6b1e,2781fe8b-9440-467b-8a22-4695ca725c05,7b5ab3fa-4024-4542-8cfb-4942b3f879c6,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
da353ce5-f3dd-4868-9ab2-2ea8d3d2485c,8fb58ccf-d41b-4fb3-84bd-f3618c346e16,a531e7fd-102f-4dcf-83ca-99a9882586f4,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
228c12ef-ffc6-4165-810d-a81c0ef94c6b,8c5e739d-b584-45bf-abaf-1ff4c3e31b16,2107377d-4a48-4a42-91fa-489719ca180c,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,0,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
3392dad5-58aa-4596-8af0-8c8a9c8d28c2,8081d60c-db68-47bd-a4c2-02ec5fdd40a0,8e6b74a2-1a9f-4617-8709-ecafde0b3ebe,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
01bf119c-2b13-420c-ac25-514466fc9e84,683a7237-ea43-4e45-a2a1-c3c75e7c7d87,4e34b74c-9b3b-48e2-aaf2-599f73e1665b,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
ce76af25-e3ba-4c63-8249-bf8d5ace26e1,53aaf7fe-a525-45ba-a291-00197093ea30,c00625af-88d0-48f3-9bbf-9ce06b8ccf36,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
1d73d114-8db5-4631-abce-008dd01712d0,94d3b6dc-beaf-4fed-b320-020d1551b561,2592520b-460f-4d3e-b2b1-56c5f8de521b,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
443f1cdf-d31d-4447-ba56-41151c746a88,b0f1be1e-e665-45de-a347-6107d3b89c8a,07d539e1-7ab0-452c-8fcb-afe5d3ce31cb,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
5e6a01dc-07ca-4bb1-bcb4-26efdb872c8d,ed912807-c8dd-4fc6-8bd6-3ce08e8e036e,c5282fd5-a97d-4c8c-ae92-9f40f26484ea,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
5ee4c7f6-edc3-4dab-979d-304a20fd2ce1,9b3e3de8-3e0d-4c2e-85bc-580a885a5337,bf8ebd65-d261-4390-89a5-2ba9d504e1db,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,4,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
888166df-3669-4ff2-9416-1a33193dbf76,66ae197d-f72d-4fcc-a4b6-ff1e657a9ec9,31728843-e22a-41a1-8db4-810ecc675831,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,3,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
d9ffa9ba-6dcc-40a0-9195-1e3cad6ae4c3,a6a3b89e-f63c-47f1-a802-3245dde10acd,c5847004-7329-4313-b972-a5adca890322,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,1,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
e2384bea-188e-4bd0-b600-984bab9b7637,baea05ae-2ad6-4e69-9af5-b9da06eca3f9,151bd92b-9bd7-473b-8b23-ef34af40950d,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
37be99e9-9eff-4d4d-974c-77e583f36423,4911c3e8-8e23-4f7c-a982-aa1b30290a24,f0df7b8f-60d6-4c77-bbdb-b685f98d0c59,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
5e11632c-70b0-4609-ad07-dfc81c6276a4,68a92755-78ed-4a49-823f-2e96cfef1238,02a7d199-5273-4a5d-be72-92085ef1ce34,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,6,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
9da805a2-cb23-4428-bb6b-cec609c8524e,6d7e3445-26a7-4fbb-8ee8-2a67db20be9a,21c6830b-c23b-4b11-942b-cd528086c717,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
39347667-6c6a-44a3-a320-6569c472a0ee,d7047958-a83a-4f59-b3b4-d18a8c76bd91,f9973fa5-d029-45f9-b899-2f4efac45755,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,6,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
a3f1453a-b09e-46f5-9bfb-d46a105c6363,397936de-d39c-4b06-9196-10e10172e668,354ee828-638c-45ca-8996-c22c9766e830,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,1,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
cb306e0f-d8c3-4c13-84ac-a765243a13f0,85421517-5bf0-485f-8d8f-ca1972b88b8e,11f1001d-8a72-4898-ab35-85c0513a4139,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,1,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
eba010b1-5884-4b1a-960d-6337c9a5ba70,b5740e68-0642-4440-911e-bf68c5c67345,96e06aa4-be89-4abf-8403-a1d9e791b349,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
757eaa20-e249-4190-b0e1-82ba8f5d98ee,7f712f99-6e88-4ed6-987e-59d471583e13,fcebfee9-e383-4b06-b8be-43748b8b3608,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,8,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
89efe4b5-ce04-4684-9228-5de032f73564,ef709680-8301-49f5-bda5-030d45f198c3,6969a9f2-cb58-4790-a976-63ea18d8a2fb,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
369b1908-85ec-43c7-a882-5dd7ac974b3a,edbd7748-fa17-4f18-a0c8-a5cd669aa943,9dba98cf-8f85-498b-b346-c7bf92d407e0,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,2,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
f350b968-655e-426f-ac6c-60ec6058b2ab,053fe40e-bddb-4421-a620-6bdf8e89b380,1d3907c2-0fd2-434e-983e-0d13d8dfaa4e,5,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,5,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
06c31974-5725-42ea-bbff-61ac33ab7e0d,1f10ce21-ba98-45f5-b911-1420491639d8,ddec7060-1f85-4654-8fea-c649672ac432,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,7,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
4e0bc0c4-78a9-43a3-840d-e5f784c440af,4ff6d9e2-0ecd-4f9f-ac98-cf4eef3c14e4,20976239-35cf-41a9-8c78-7d0fd29dcf26,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,3,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
5536ed13-d98e-49b0-bada-0250c1c2f338,db4d6a17-a200-450e-9b1c-8b2014759743,4b644ada-e504-45fb-8098-ef2445e13bd2,4,"Chất lượng tốt, đúng mô tả","Sản phẩm hoàn thiện tốt, mặc/đi êm và bền. Kích cỡ chuẩn, màu sắc gần với ảnh. Giao hàng nhanh, đóng gói cẩn thận.",t,t,1,2025-10-13 15:41:12.282244,2025-10-13 15:41:12.282244
